sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,score_text
Male,38,25 - 45,African-American,0,0,0,0,0,F,Driving While License Revoked,0,Low
Male,38,25 - 45,African-American,0,0,0,2,-1,F,Driving While License Revoked,0,Low
Male,27,25 - 45,Caucasian,0,0,0,2,-36,M,Trespass Struct/Conveyance,0,Low
Female,28,25 - 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,High
Male,21,Less than 25,African-American,1,0,0,1,-1,F,Grand Theft in the 3rd Degree,0,High
Male,56,Greater than 45,Caucasian,0,0,0,7,-1,F,Felony Driving While Lic Suspd,1,Low
Male,38,25 - 45,African-American,0,0,0,15,-1,F,Possession of Cocaine,0,High
Male,28,25 - 45,African-American,0,0,0,2,-1,M,Possess Cannabis/20 Grams Or Less,0,Low
Male,45,Greater than 45,African-American,0,0,0,3,104,F,arrest case no charge,0,High
Male,28,25 - 45,Hispanic,0,0,0,0,,M,DUI Property Damage/Injury,0,Low
Female,24,Less than 25,Other,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,61,Greater than 45,Caucasian,0,0,0,1,-34,F,arrest case no charge,0,Low
Female,51,Greater than 45,Caucasian,0,0,0,0,-1,M,Driving Under The Influence,1,Low
Male,51,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,20,Less than 25,Caucasian,0,0,1,0,0,F,Poss Similitude of Drivers Lic,0,Low
Male,36,25 - 45,Other,0,0,0,1,-1,M,Possess Cannabis/20 Grams Or Less,1,Low
Male,48,Greater than 45,African-American,0,0,0,0,-1,F,Aggravated Battery (Firearm/Actual Possession),0,Low
Male,37,25 - 45,Caucasian,0,0,0,4,0,F,arrest case no charge,1,Low
Female,30,25 - 45,African-American,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,0,High
Female,41,25 - 45,African-American,0,0,0,5,0,M,Battery,0,High
Male,27,25 - 45,African-American,0,0,0,11,-1,F,Robbery / No Weapon,1,High
Male,37,25 - 45,African-American,0,0,0,0,-1,M,Battery,1,Low
Male,33,25 - 45,Other,0,0,0,4,0,F,Aggravated Assault w/Firearm,1,Low
Male,54,Greater than 45,African-American,0,0,0,11,-1,F,Grand Theft (Motor Vehicle),0,High
Male,23,Less than 25,African-American,0,0,0,2,-1,F,Robbery / Weapon,0,High
Male,22,Less than 25,African-American,0,0,0,0,-1,F,arrest case no charge,0,High
Male,68,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Female,26,25 - 45,African-American,0,0,0,2,-227,F,arrest case no charge,1,Low
Female,23,Less than 25,African-American,0,2,0,3,0,F,Aggravated Assault W/Dead Weap,0,High
Female,32,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,41,25 - 45,African-American,0,0,0,0,0,M,Battery,0,Low
Male,52,Greater than 45,Caucasian,0,0,0,0,-1,F,Burglary With Assault/battery,0,Low
Male,23,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,43,25 - 45,Caucasian,0,0,0,13,0,F,Driving While License Revoked,1,Low
Male,52,Greater than 45,African-American,0,0,0,0,-1,F,Uttering a Forged Instrument,0,Low
Male,28,25 - 45,Caucasian,0,0,0,1,-3,F,arrest case no charge,0,Low
Male,30,25 - 45,African-American,0,0,2,11,-1,M,Battery,1,High
Male,28,25 - 45,Caucasian,0,0,0,1,0,F,Criminal Mischief,0,Low
Male,47,Greater than 45,Caucasian,0,0,0,1,-38,F,arrest case no charge,0,Low
Female,34,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Pos Cannabis W/Intent Sel/Del,0,Low
Male,30,25 - 45,African-American,0,0,0,4,0,F,Driving While License Revoked,0,Low
Male,25,25 - 45,Hispanic,0,0,0,4,0,F,Possession of Cannabis,0,Low
Male,31,25 - 45,Caucasian,0,0,0,0,-1,F,Burglary Unoccupied Dwelling,1,High
Male,37,25 - 45,Caucasian,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,32,25 - 45,African-American,0,1,0,14,-1,F,Aggravated Battery / Pregnant,0,High
Male,26,25 - 45,African-American,0,1,0,4,649,M,Possess Cannabis/20 Grams Or Less,0,High
Male,53,Greater than 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,28,25 - 45,African-American,0,0,0,25,29,F,arrest case no charge,1,High
Male,44,25 - 45,Caucasian,0,0,0,8,-1,M,Battery,1,Low
Male,25,25 - 45,African-American,0,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Low
Female,30,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Male,22,Less than 25,Caucasian,0,0,1,1,0,M,Voyeurism,1,High
Female,30,25 - 45,African-American,1,0,0,2,-153,F,arrest case no charge,0,High
Female,20,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Female,37,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Female,33,25 - 45,Caucasian,0,0,0,0,-1,F,Poss Contr Subst W/o Prescript,0,Low
Female,47,Greater than 45,Caucasian,0,0,0,2,-1,F,Deliver Cocaine,0,Low
Female,40,25 - 45,Other,0,0,0,3,-1,F,Driving While License Revoked,0,Low
Male,24,Less than 25,Other,0,0,0,0,-1,M,Battery,0,Low
Male,36,25 - 45,Caucasian,0,0,0,8,150,F,Felony Driving While Lic Suspd,1,High
Male,30,25 - 45,Caucasian,0,0,0,4,-140,F,False Imprisonment,0,Low
Male,22,Less than 25,African-American,0,0,0,3,161,M,Prowling/Loitering,1,High
Female,24,Less than 25,Caucasian,0,0,0,1,-32,M,Battery,1,High
Male,27,25 - 45,African-American,0,0,0,3,-44,M,Viol Prot Injunc Repeat Viol,1,Low
Female,31,25 - 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,47,Greater than 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,23,Less than 25,Hispanic,0,0,1,1,-1,F,arrest case no charge,1,High
Female,23,Less than 25,Caucasian,0,0,4,5,-1,F,arrest case no charge,1,Low
Male,24,Less than 25,Hispanic,0,0,0,0,-3,M,Possess Cannabis/20 Grams Or Less,0,High
Male,29,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,Low
Male,20,Less than 25,African-American,0,0,0,1,-1,F,Carrying Concealed Firearm,1,High
Male,30,25 - 45,African-American,0,0,0,2,-1,F,Carrying Concealed Firearm,1,High
Male,39,25 - 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,38,25 - 45,African-American,0,0,0,1,-1,M,Possess Cannabis/20 Grams Or Less,0,Low
Male,39,25 - 45,Other,0,0,0,0,-1,F,Throw In Occupied Dwell,0,Low
Male,27,25 - 45,African-American,0,0,0,4,-1,F,arrest case no charge,0,Low
Male,18,Less than 25,African-American,2,0,0,2,-5,F,arrest case no charge,0,High
Male,31,25 - 45,Caucasian,0,0,0,2,812,M,arrest case no charge,1,Low
Female,37,25 - 45,African-American,0,0,0,2,0,F,arrest case no charge,0,Low
Male,31,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cannabis,0,Low
Male,27,25 - 45,African-American,0,0,0,2,-1,F,Possession of Cocaine,0,High
Male,20,Less than 25,African-American,0,0,0,0,-1,F,Possession Burglary Tools,0,High
Male,46,Greater than 45,African-American,1,0,0,5,-1,M,Battery,0,High
Male,22,Less than 25,Hispanic,0,0,1,0,0,F,"Poss3,4 Methylenedioxymethcath",0,High
Female,52,Greater than 45,African-American,0,0,0,0,-1,F,Burglary Conveyance Unoccup,0,Low
Female,23,Less than 25,African-American,0,0,0,0,-1,F,Carrying Concealed Firearm,1,Low
Male,20,Less than 25,African-American,1,0,0,1,0,F,arrest case no charge,0,High
Female,48,Greater than 45,African-American,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,66,Greater than 45,African-American,0,0,0,8,,F,Deliver Cocaine,1,High
Male,25,25 - 45,Caucasian,0,0,0,0,0,F,"Deliver 3,4 Methylenediox",0,Low
Male,27,25 - 45,Caucasian,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,1,High
Male,30,25 - 45,African-American,0,0,0,11,0,F,Unauth Poss ID Card or DL,1,High
Male,22,Less than 25,African-American,0,1,1,3,-1,M,Battery,1,High
Female,22,Less than 25,Caucasian,0,0,0,1,-1,F,Pos Cannabis W/Intent Sel/Del,0,Low
Male,35,25 - 45,African-American,0,0,0,2,,F,arrest case no charge,0,High
Male,32,25 - 45,Caucasian,0,0,0,2,-232,F,arrest case no charge,0,Low
Female,41,25 - 45,African-American,0,0,0,2,-1,M,Battery on Law Enforc Officer,0,Low
Male,35,25 - 45,Caucasian,0,0,0,9,0,F,Burglary Conveyance Unoccup,0,High
Male,43,25 - 45,African-American,0,0,0,0,0,F,Burglary Dwelling Occupied,0,Low
Female,25,25 - 45,Other,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,44,25 - 45,African-American,0,0,0,24,53,M,Opert With Susp DL 2nd Offens,0,High
Male,52,Greater than 45,African-American,0,0,0,3,0,F,Possession of Cocaine,1,High
Male,43,25 - 45,African-American,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,Low
Male,37,25 - 45,African-American,0,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,Low
Female,24,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Male,47,Greater than 45,Other,0,0,0,1,-1,M,Battery,0,Low
Female,45,Greater than 45,Caucasian,0,0,0,3,-1,F,arrest case no charge,0,Low
Male,23,Less than 25,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Male,37,25 - 45,Caucasian,0,0,0,3,-4,F,arrest case no charge,0,Low
Male,28,25 - 45,African-American,0,0,0,3,299,M,Possess Cannabis/20 Grams Or Less,1,Low
Male,70,Greater than 45,Caucasian,0,0,0,1,-13,M,Battery,0,Low
Male,54,Greater than 45,Caucasian,0,0,0,6,-266,F,Possession of Cocaine,1,Low
Male,58,Greater than 45,Caucasian,0,0,0,9,-1,M,Battery,0,High
Male,46,Greater than 45,Caucasian,0,0,0,3,-1,F,arrest case no charge,0,Low
Male,21,Less than 25,African-American,0,0,0,0,-1,M,Petit Theft,1,High
Male,26,25 - 45,African-American,0,0,0,1,-1,M,Battery,1,High
Male,38,25 - 45,Hispanic,0,0,0,3,23,F,Crim Use of Personal ID Info,1,Low
Male,34,25 - 45,Caucasian,0,0,0,5,-1,M,Battery,0,Low
Female,34,25 - 45,Caucasian,0,0,0,0,-1,F,Poss Unlaw Issue Id,0,High
Male,19,Less than 25,African-American,0,0,0,1,-48,F,Grand Theft in the 3rd Degree,1,Low
Male,34,25 - 45,African-American,0,0,0,5,-1,M,Driving License Suspended,0,Low
Female,32,25 - 45,African-American,0,0,0,3,-26,M,Battery,0,Low
Male,23,Less than 25,Caucasian,0,0,0,0,0,F,Aggravated Assault W/Dead Weap,1,Low
Male,34,25 - 45,African-American,0,0,0,5,-1,F,Possession of Oxycodone,1,Low
Male,30,25 - 45,African-American,0,0,0,2,-83,F,arrest case no charge,0,Low
Male,39,25 - 45,African-American,0,0,0,6,-1,F,Aggravated Battery / Pregnant,1,Low
Male,24,Less than 25,Other,0,0,0,0,-1,F,Failure To Return Hired Vehicle,0,Low
Male,33,25 - 45,Caucasian,0,0,0,1,-93,M,Driving Under The Influence,1,Low
Male,33,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,0,Low
Male,40,25 - 45,Caucasian,0,0,0,6,-39,M,Viol Injunct Domestic Violence,0,Low
Male,58,Greater than 45,Caucasian,0,0,0,2,-1,F,Agg Fleeing/Eluding High Speed,0,Low
Female,21,Less than 25,African-American,0,0,0,0,0,M,Battery,0,High
Male,44,25 - 45,Asian,0,0,0,2,-372,F,Sexual Battery / Vict 12 Yrs +,0,Low
Male,56,Greater than 45,African-American,0,0,0,13,0,F,Burglary Structure Unoccup,0,High
Male,27,25 - 45,Caucasian,0,0,0,1,0,F,Obstruct Officer W/Violence,0,Low
Male,21,Less than 25,African-American,0,0,0,1,-36,F,Attempted Robbery  No Weapon,1,Low
Male,23,Less than 25,African-American,0,0,1,4,-11,M,Possess Cannabis/20 Grams Or Less,1,High
Male,62,Greater than 45,Caucasian,0,0,0,0,0,F,False Imprisonment,0,Low
Male,62,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,27,25 - 45,African-American,1,0,1,4,300,M,Possess Cannabis/20 Grams Or Less,1,High
Male,57,Greater than 45,Other,0,0,0,6,-1,M,Battery,0,Low
Male,37,25 - 45,Caucasian,0,0,0,5,-1,F,Battery on Law Enforc Officer,0,Low
Male,43,25 - 45,Other,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,22,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Female,32,25 - 45,African-American,0,0,0,5,0,F,Aggrav Battery w/Deadly Weapon,0,Low
Female,33,25 - 45,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Male,23,Less than 25,Hispanic,0,0,0,0,-1,F,Burglary Conveyance Unoccup,0,Low
Male,27,25 - 45,African-American,0,0,0,0,0,M,Battery,0,Low
Male,44,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,1,Low
Male,28,25 - 45,Caucasian,0,0,0,3,-1,M,Battery,1,Low
Female,42,25 - 45,Caucasian,0,0,0,0,-3,F,Possession of Cocaine,0,Low
Male,48,Greater than 45,African-American,0,0,0,5,-1,F,arrest case no charge,0,Low
Male,24,Less than 25,Other,0,1,0,9,-1,F,Resist Officer w/Violence,1,High
Male,27,25 - 45,African-American,0,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,Low
Male,20,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft (Motor Vehicle),1,High
Male,39,25 - 45,African-American,0,0,0,0,,O,,-1,High
Male,24,Less than 25,African-American,0,0,0,1,-1,F,Crimin Mischief Damage $1000+,0,High
Male,31,25 - 45,Caucasian,2,0,0,6,-1,F,Felony Petit Theft,0,High
Male,22,Less than 25,African-American,0,1,0,2,-1,F,arrest case no charge,0,Low
Female,51,Greater than 45,Caucasian,0,0,0,0,0,M,Battery on Law Enforc Officer,0,Low
Male,56,Greater than 45,Caucasian,0,0,0,0,0,M,Battery On Parking Enfor Speci,0,Low
Male,20,Less than 25,Caucasian,0,0,0,0,-1,M,Battery,0,High
Male,54,Greater than 45,African-American,0,0,0,1,114,F,Possession of Cocaine,0,Low
Male,29,25 - 45,African-American,0,0,0,7,-1,F,arrest case no charge,0,High
Male,42,25 - 45,Caucasian,0,0,0,0,-1,F,Tampering With A Victim,0,Low
Male,20,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,1,High
Male,53,Greater than 45,Caucasian,0,0,0,6,-176,F,arrest case no charge,0,Low
Male,48,Greater than 45,African-American,0,0,0,8,-1,M,arrest case no charge,0,High
Male,24,Less than 25,Other,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,Low
Male,27,25 - 45,Caucasian,0,0,0,8,-1,F,arrest case no charge,0,Low
Male,24,Less than 25,African-American,0,1,0,2,-1,F,Burglary Structure Unoccup,1,High
Female,22,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,53,Greater than 45,Caucasian,0,0,0,36,-7,F,Corrupt Public Servant,1,High
Male,36,25 - 45,Caucasian,0,0,0,0,0,M,Driving Under The Influence,0,Low
Male,28,25 - 45,Caucasian,0,0,0,2,0,M,Battery,1,Low
Male,34,25 - 45,Hispanic,0,0,0,0,,O,,-1,Low
Male,46,Greater than 45,Hispanic,0,0,0,1,-27,F,Possession of Cocaine,0,Low
Male,21,Less than 25,Other,0,0,0,0,0,F,Tampering With Physical Evidence,0,Low
Male,45,Greater than 45,African-American,0,0,0,1,,F,Crim Use of Personal ID Info,0,Low
Male,21,Less than 25,Hispanic,0,1,0,3,-22,F,Grand Theft in the 3rd Degree,1,Low
Female,36,25 - 45,African-American,0,0,0,0,-1,F,Aggrav Battery w/Deadly Weapon,0,High
Female,25,25 - 45,Caucasian,0,0,0,2,-2,M,Petit Theft,1,Low
Female,23,Less than 25,Hispanic,0,0,0,1,0,M,Operating W/O Valid License,1,Low
Male,54,Greater than 45,Hispanic,0,0,0,2,-1,F,Felony Battery,0,Low
Male,28,25 - 45,Caucasian,0,0,0,1,-4,F,Pos Cannabis W/Intent Sel/Del,0,Low
Female,21,Less than 25,African-American,0,0,0,0,-1,F,Robbery Sudd Snatch No Weapon,1,High
Male,36,25 - 45,Caucasian,0,0,0,0,-1,M,Viol Injunct Domestic Violence,0,Low
Male,24,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,28,25 - 45,African-American,0,0,0,3,206,F,arrest case no charge,1,High
Male,30,25 - 45,Other,0,0,0,1,-1,F,arrest case no charge,1,Low
Male,29,25 - 45,African-American,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,22,Less than 25,African-American,0,0,0,2,-113,F,arrest case no charge,0,High
Male,31,25 - 45,African-American,0,0,0,8,271,F,arrest case no charge,0,High
Male,38,25 - 45,African-American,0,0,0,2,,F,Possession of Cocaine,0,High
Female,30,25 - 45,Caucasian,0,0,0,0,0,M,Battery,0,High
Male,51,Greater than 45,Hispanic,0,0,0,1,-1,M,Assault,0,Low
Male,33,25 - 45,Other,0,0,0,3,-94,F,Felony Battery (Dom Strang),0,Low
Female,25,25 - 45,African-American,0,0,0,2,-86,F,arrest case no charge,0,High
Male,30,25 - 45,Hispanic,0,0,0,0,,O,,-1,Low
Male,22,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,37,25 - 45,African-American,0,0,0,4,-1,M,Battery,0,Low
Male,32,25 - 45,African-American,0,1,0,12,-1,F,arrest case no charge,1,High
Male,23,Less than 25,African-American,0,0,1,1,0,F,Grand Theft in the 3rd Degree,0,High
Male,47,Greater than 45,African-American,0,0,0,3,0,F,Possession Burglary Tools,0,Low
Female,43,25 - 45,African-American,0,0,0,0,,O,,-1,High
Female,41,25 - 45,African-American,0,0,0,6,,M,Viol Injunct Domestic Violence,0,High
Female,32,25 - 45,Hispanic,0,0,0,1,-80,F,Possession of Cocaine,1,Low
Male,37,25 - 45,Caucasian,0,0,0,0,-1,F,Forging Bank Bills/Promis Note,0,Low
Male,19,Less than 25,African-American,0,2,0,2,-1,F,Poss Pyrrolidinovalerophenone,1,High
Male,27,25 - 45,Hispanic,0,0,0,0,-1,M,Battery,0,High
Male,39,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Female,21,Less than 25,Caucasian,0,0,2,0,0,F,Possession of Cocaine,0,High
Male,69,Greater than 45,Caucasian,0,0,0,0,-1,M,Aggravated Assault W/dead Weap,0,Low
Male,36,25 - 45,Caucasian,0,0,0,3,-106,F,arrest case no charge,0,Low
Female,60,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,21,Less than 25,Caucasian,0,0,0,2,-1,F,arrest case no charge,0,High
Male,26,25 - 45,African-American,0,0,1,6,0,M,Battery,1,High
Male,22,Less than 25,Caucasian,0,0,0,0,-2,F,Possession of Cocaine,0,Low
Female,23,Less than 25,African-American,0,0,0,0,-1,F,Driving While License Revoked,1,Low
Male,20,Less than 25,African-American,1,0,0,1,-48,F,arrest case no charge,0,High
Male,28,25 - 45,Caucasian,0,0,0,0,-2,F,Possession Of Heroin,0,Low
Male,45,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,49,Greater than 45,African-American,0,0,0,3,0,F,Grand Theft (Motor Vehicle),0,Low
Male,29,25 - 45,African-American,0,0,1,2,-1,M,Battery,1,Low
Male,24,Less than 25,Caucasian,0,0,0,0,,O,,-1,High
Female,60,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Female,26,25 - 45,African-American,0,0,0,0,,O,,0,High
Male,23,Less than 25,African-American,2,0,0,3,0,F,"Poss3,4 Methylenedioxymethcath",1,High
Male,34,25 - 45,Hispanic,0,0,0,2,47,M,arrest case no charge,1,Low
Male,30,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Female,20,Less than 25,Other,1,0,0,1,-21,F,arrest case no charge,0,Low
Male,36,25 - 45,Hispanic,0,0,0,1,0,F,Felony/Driving Under Influence,0,Low
Male,30,25 - 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,21,Less than 25,African-American,0,1,0,1,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,34,25 - 45,African-American,1,0,0,11,-1,M,Battery,0,High
Male,25,25 - 45,Hispanic,0,0,0,1,-1,F,Burglary Conveyance Unoccup,0,High
Male,25,25 - 45,African-American,0,0,0,7,0,F,arrest case no charge,0,High
Male,22,Less than 25,Caucasian,0,0,0,2,-1,M,Possess Cannabis/20 Grams Or Less,1,High
Male,57,Greater than 45,African-American,0,0,0,18,,F,arrest case no charge,0,High
Male,29,25 - 45,Caucasian,0,0,0,2,-1,M,Burglary Unoccupied Dwelling,0,High
Male,36,25 - 45,African-American,0,0,0,1,-32,F,arrest case no charge,0,Low
Male,29,25 - 45,African-American,0,1,0,7,-24,M,Battery,0,Low
Male,21,Less than 25,African-American,0,0,0,4,-1,F,arrest case no charge,1,High
Male,21,Less than 25,African-American,0,0,0,0,-1,F,Burglary Structure Unoccup,1,Low
Male,37,25 - 45,African-American,0,0,0,1,,F,Possession of Cocaine,0,High
Male,33,25 - 45,Caucasian,0,0,0,3,-1,F,Possession of Cocaine,0,Low
Male,34,25 - 45,Caucasian,0,0,0,1,0,M,Battery,0,Low
Male,27,25 - 45,Caucasian,0,0,0,0,-1,M,Driving Under The Influence,0,Low
Female,50,Greater than 45,Caucasian,0,0,0,1,-1,M,Battery,1,Low
Male,26,25 - 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,40,25 - 45,Caucasian,0,0,0,0,-1,F,arrest case no charge,1,High
Male,25,25 - 45,African-American,0,0,0,7,-1,F,Tamper With Witness/Victim/CI,1,High
Female,53,Greater than 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,26,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Female,24,Less than 25,African-American,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,47,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,39,25 - 45,Caucasian,0,0,0,2,0,M,Battery,0,Low
Male,42,25 - 45,African-American,0,0,0,1,-12,F,arrest case no charge,0,Low
Male,28,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,Low
Male,24,Less than 25,Caucasian,0,0,0,1,-36,M,Disorderly Intoxication,0,Low
Female,23,Less than 25,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,26,25 - 45,African-American,1,1,0,6,-1,F,Robbery / No Weapon,1,High
Male,42,25 - 45,African-American,0,0,0,3,-1,M,Battery,0,Low
Male,22,Less than 25,Caucasian,0,0,1,1,-22,M,Driving Under The Influence,0,Low
Male,22,Less than 25,African-American,0,0,0,4,-1,F,Grand Theft in the 3rd Degree,1,High
Male,21,Less than 25,Caucasian,0,0,0,3,-8,M,arrest case no charge,0,High
Male,37,25 - 45,African-American,0,0,0,23,-1,F,Battery on Law Enforc Officer,1,High
Male,44,25 - 45,Caucasian,0,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,Low
Male,64,Greater than 45,Caucasian,0,0,0,13,-499,F,arrest case no charge,0,High
Male,35,25 - 45,African-American,0,0,0,2,-1,F,Possession of Cannabis,0,Low
Male,36,25 - 45,African-American,0,0,0,8,0,F,Possession of Ethylone,0,High
Male,53,Greater than 45,African-American,0,0,0,2,-1,F,Felony Driving While Lic Suspd,0,Low
Male,60,Greater than 45,African-American,0,0,0,1,,F,arrest case no charge,0,Low
Male,29,25 - 45,African-American,0,0,0,7,-1,F,Possession of Cocaine,1,Low
Female,44,25 - 45,African-American,0,0,0,2,,M,arrest case no charge,0,Low
Male,48,Greater than 45,Caucasian,1,0,0,23,-1,F,Felony Petit Theft,1,High
Male,23,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,48,Greater than 45,Hispanic,0,0,0,8,-1,F,arrest case no charge,0,Low
Male,23,Less than 25,Caucasian,0,0,0,0,,O,,-1,High
Female,52,Greater than 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,44,25 - 45,African-American,0,0,0,7,-1,M,Battery,0,Low
Male,28,25 - 45,Asian,0,0,0,1,-1,F,Poss Pyrrolidinovalerophenone,0,Low
Male,27,25 - 45,African-American,0,0,0,12,-1,F,Driving While License Revoked,1,High
Male,28,25 - 45,African-American,0,0,0,5,0,F,arrest case no charge,1,High
Male,33,25 - 45,Caucasian,0,0,0,3,0,M,Battery,0,Low
Female,28,25 - 45,Hispanic,0,0,0,0,-1,F,arrest case no charge,0,Low
Male,47,Greater than 45,Caucasian,0,0,0,5,-312,F,Possession of Cocaine,1,High
Male,36,25 - 45,African-American,0,0,0,14,-1,F,Throw Deadly Missile Into Veh,1,High
Male,29,25 - 45,African-American,1,0,0,2,-1,F,Aggravated Battery / Pregnant,0,Low
Male,22,Less than 25,African-American,0,0,1,0,0,M,Unlaw Use False Name/Identity,1,High
Male,26,25 - 45,African-American,0,0,2,6,-34,F,Poss Cocaine/Intent To Del/Sel,0,High
Male,40,25 - 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,65,Greater than 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,25,25 - 45,Caucasian,0,0,0,0,0,F,Resist Officer w/Violence,0,Low
Male,68,Greater than 45,Caucasian,0,0,0,2,-150,F,Aggravated Assault W/dead Weap,0,Low
Female,32,25 - 45,Caucasian,0,0,0,1,-1,F,Neglect Child / No Bodily Harm,0,Low
Male,56,Greater than 45,African-American,0,0,0,5,-1,F,Driving While License Revoked,0,Low
Male,27,25 - 45,African-American,0,0,0,9,-1,F,Aggravated Battery / Pregnant,1,High
